Season;Episode;Rating;Code
8;13;7.1;tt0163507
8;14;7.0;tt0163507
8;15;7.0;tt0163507
8;16;8.4;tt0163507
8;17;8.3;tt0163507
8;18;8.2;tt0163507
8;19;8.6;tt0163507
8;20;8.5;tt0163507
8;21;7.3;tt0163507
1;1;8.1;tt4269716
1;2;8.7;tt4269716
1;3;8.7;tt4269716
1;4;9.0;tt4269716
1;5;8.8;tt4269716
1;6;8.8;tt4269716
1;7;9.2;tt4269716
1;8;8.9;tt4269716
2;1;9.3;tt4269716
2;2;9.3;tt4269716
2;3;9.3;tt4269716
2;4;9.2;tt4269716
2;5;9.4;tt4269716
2;6;9.4;tt4269716
1;1;7.8;tt0118266
1;2;8.1;tt0118266
1;3;7.7;tt0118266
1;4;8.2;tt0118266
1;5;7.8;tt0118266
1;6;8.3;tt0118266
1;7;8.1;tt0118266
1;8;8.6;tt0118266
1;9;7.7;tt0118266
1;10;7.1;tt0118266
1;11;9.2;tt0118266
1;12;7.1;tt0118266
1;13;7.3;tt0118266
2;1;6.8;tt0118266
2;2;5.8;tt0118266
2;3;7.2;tt0118266
2;4;7.1;tt0118266
2;5;8.9;tt0118266
2;6;8.4;tt0118266
2;7;7.9;tt0118266
2;8;7.9;tt0118266
2;9;8.9;tt0118266
2;10;8.1;tt0118266
2;11;9.3;tt0118266
1;1;8.4;tt6468322
1;2;8.4;tt6468322
1;3;8.2;tt6468322
1;4;8.3;tt6468322
1;5;8.4;tt6468322
1;6;8.3;tt6468322
1;7;8.4;tt6468322
1;8;8.2;tt6468322
1;9;8.7;tt6468322
1;10;8.7;tt6468322
1;11;8.5;tt6468322
1;12;8.8;tt6468322
1;13;8.8;tt6468322
1;14;8.8;tt6468322
1;15;9.4;tt6468322
2;1;8.4;tt6468322
2;2;8.2;tt6468322
1;1;8.4;tt5834204
1;2;8.3;tt5834204
1;3;8.8;tt5834204
1;4;8.3;tt5834204
1;5;8.3;tt5834204
1;6;8.9;tt5834204
1;7;8.1;tt5834204
1;8;8.2;tt5834204
1;9;8.8;tt5834204
1;10;9.2;tt5834204
2;1;9.0;tt5834204
2;2;8.5;tt5834204
2;3;8.2;tt5834204
2;4;8.1;tt5834204
2;5;8.2;tt5834204
2;6;9.0;tt5834204
2;7;8.4;tt5834204
2;8;8.9;tt5834204
2;9;9.1;tt5834204
2;10;9.2;tt5834204
2;11;8.4;tt5834204
2;12;8.5;tt5834204
2;13;8.7;tt5834204
1;1;8.6;tt5249462
1;2;8.4;tt5249462
1;3;8.7;tt5249462
1;4;9.1;tt5249462
1;5;8.3;tt5249462
1;6;8.4;tt5249462
1;7;8.3;tt5249462
1;8;8.6;tt5249462
1;9;8.1;tt5249462
1;10;8.5;tt5249462
1;11;8.2;tt5249462
1;12;8.7;tt5249462
1;1;8.2;tt0262150
1;2;8.3;tt0262150
1;3;8.7;tt0262150
1;4;8.2;tt0262150
1;5;8.4;tt0262150
1;6;7.9;tt0262150
2;1;8.4;tt0262150
2;2;8.1;tt0262150
2;3;8.0;tt0262150
2;4;8.0;tt0262150
2;5;8.0;tt0262150
2;6;8.1;tt0262150
3;1;8.4;tt0262150
3;2;8.5;tt0262150
3;3;7.9;tt0262150
3;4;7.8;tt0262150
3;5;7.6;tt0262150
3;6;8.4;tt0262150
1;1;9.3;tt4158110
1;2;8.7;tt4158110
1;3;8.4;tt4158110
1;4;8.2;tt4158110
1;5;8.6;tt4158110
1;6;9.2;tt4158110
1;7;8.6;tt4158110
1;8;9.5;tt4158110
1;9;9.3;tt4158110
1;10;8.9;tt4158110
2;1;8.4;tt4158110
2;2;8.4;tt4158110
2;3;8.5;tt4158110
2;4;8.5;tt4158110
2;5;9.0;tt4158110
2;6;9.1;tt4158110
2;7;9.3;tt4158110
2;8;8.7;tt4158110
2;9;8.7;tt4158110
2;10;9.3;tt4158110
2;11;8.7;tt4158110
2;12;9.0;tt4158110
3;1;8.9;tt4158110
3;2;9.2;tt4158110
3;3;8.8;tt4158110
3;4;8.5;tt4158110
3;5;9.7;tt4158110
3;6;9.7;tt4158110
3;7;9.1;tt4158110
3;8;9.2;tt4158110
3;9;8.7;tt4158110
3;10;9.5;tt4158110
1;1;8.5;tt2243973
1;2;8.4;tt2243973
1;3;8.4;tt2243973
1;4;8.1;tt2243973
1;5;8.2;tt2243973
1;6;8.7;tt2243973
1;7;8.8;tt2243973
1;8;9.1;tt2243973
1;9;8.5;tt2243973
1;10;8.9;tt2243973
1;11;8.7;tt2243973
1;12;9.0;tt2243973
1;13;9.3;tt2243973
2;1;9.0;tt2243973
2;2;9.1;tt2243973
2;3;8.8;tt2243973
2;4;9.3;tt2243973
2;5;9.3;tt2243973
2;6;9.3;tt2243973
2;7;9.3;tt2243973
2;8;8.6;tt2243973
2;9;8.8;tt2243973
2;10;9.0;tt2243973
2;11;9.1;tt2243973
2;12;9.3;tt2243973
2;13;9.9;tt2243973
3;1;8.5;tt2243973
3;2;8.3;tt2243973
3;3;8.4;tt2243973
3;4;8.4;tt2243973
3;5;9.3;tt2243973
3;6;9.0;tt2243973
3;7;9.5;tt2243973
3;8;8.9;tt2243973
3;9;8.7;tt2243973
3;10;8.9;tt2243973
3;11;8.9;tt2243973
3;12;9.1;tt2243973
3;13;9.8;tt2243973
1;1;8.4;tt5425186
1;2;8.3;tt5425186
1;3;9.2;tt5425186
1;4;8.2;tt5425186
1;5;8.3;tt5425186
1;6;8.7;tt5425186
1;7;8.7;tt5425186
1;8;8.2;tt5425186
1;9;8.7;tt5425186
1;10;9.3;tt5425186
1;1;8.6;tt4093826
1;2;8.6;tt4093826
1;3;8.3;tt4093826
1;4;8.4;tt4093826
1;5;8.1;tt4093826
1;6;8.1;tt4093826
1;7;8.7;tt4093826
1;8;8.7;tt4093826
1;9;8.4;tt4093826
1;10;8.2;tt4093826
1;11;9.0;tt4093826
1;12;7.8;tt4093826
1;13;8.4;tt4093826
1;14;9.0;tt4093826
1;15;8.7;tt4093826
1;16;9.5;tt4093826
1;17;9.3;tt4093826
1;18;8.7;tt4093826
1;1;8.8;tt1758429
1;2;7.5;tt1758429
1;3;7.1;tt1758429
1;4;7.1;tt1758429
1;5;7.5;tt1758429
1;6;8.0;tt1758429
1;1;8.7;tt0061287
1;2;8.7;tt0061287
1;3;8.4;tt0061287
1;4;8.0;tt0061287
1;5;8.7;tt0061287
1;6;7.8;tt0061287
1;7;8.7;tt0061287
1;8;7.8;tt0061287
1;9;8.5;tt0061287
1;10;8.8;tt0061287
1;11;7.8;tt0061287
1;12;8.0;tt0061287
1;13;7.3;tt0061287
1;14;7.3;tt0061287
1;15;7.6;tt0061287
1;16;8.2;tt0061287
1;17;8.1;tt0061287
1;1;8.4;tt2701582
1;2;8.4;tt2701582
1;3;8.7;tt2701582
1;4;8.3;tt2701582
1;5;8.5;tt2701582
2;1;8.5;tt2701582
2;2;8.6;tt2701582
2;3;8.6;tt2701582
2;4;9.0;tt2701582
3;1;8.1;tt2701582
3;2;8.2;tt2701582
3;3;8.2;tt2701582
3;4;8.9;tt2701582
4;1;8.3;tt2701582
4;2;8.0;tt2701582
4;3;8.1;tt2701582
4;4;8.4;tt2701582
5;1;8.3;tt2701582
5;2;8.0;tt2701582
5;3;8.5;tt2701582
5;4;8.3;tt2701582
5;5;8.4;tt2701582
5;6;8.9;tt2701582
6;1;8.7;tt2701582
6;2;8.3;tt2701582
6;3;8.4;tt2701582
6;4;9.5;tt2701582
1;1;8.1;tt1474684
1;2;8.2;tt1474684
1;3;8.3;tt1474684
1;4;8.1;tt1474684
1;5;8.5;tt1474684
1;6;9.0;tt1474684
1;7;9.2;tt1474684
2;1;8.5;tt1474684
2;2;8.5;tt1474684
2;3;8.6;tt1474684
2;4;8.9;tt1474684
3;1;8.4;tt1474684
3;2;8.5;tt1474684
3;3;9.0;tt1474684
3;4;9.1;tt1474684
4;1;8.3;tt1474684
4;2;8.0;tt1474684
5;1;8.3;tt1474684
5;2;8.1;tt1474684
5;3;8.4;tt1474684
5;4;8.2;tt1474684
1;1;8.4;tt0098825
1;2;8.5;tt0098825
1;3;8.5;tt0098825
1;4;8.9;tt0098825
1;1;8.2;tt1124373
1;2;8.0;tt1124373
1;3;8.2;tt1124373
1;4;8.2;tt1124373
1;5;8.4;tt1124373
1;6;8.2;tt1124373
1;7;8.2;tt1124373
1;8;8.8;tt1124373
1;9;8.4;tt1124373
1;10;8.4;tt1124373
1;11;8.5;tt1124373
1;12;9.2;tt1124373
1;13;9.2;tt1124373
2;1;8.8;tt1124373
2;2;8.3;tt1124373
2;3;8.2;tt1124373
2;4;8.4;tt1124373
2;5;8.7;tt1124373
2;6;8.8;tt1124373
2;7;9.0;tt1124373
2;8;8.7;tt1124373
2;9;8.3;tt1124373
2;10;9.2;tt1124373
2;11;8.8;tt1124373
2;12;9.2;tt1124373
2;13;9.4;tt1124373
3;1;9.1;tt1124373
3;2;8.1;tt1124373
3;3;8.2;tt1124373
3;4;8.3;tt1124373
3;5;8.3;tt1124373
3;6;8.2;tt1124373
3;7;8.2;tt1124373
3;8;8.0;tt1124373
3;9;8.2;tt1124373
3;10;8.8;tt1124373
3;11;8.8;tt1124373
3;12;8.7;tt1124373
3;13;9.7;tt1124373
4;1;9.0;tt1124373
4;2;8.5;tt1124373
4;3;8.5;tt1124373
4;4;8.2;tt1124373
4;5;8.3;tt1124373
4;6;9.0;tt1124373
4;7;8.8;tt1124373
4;8;9.1;tt1124373
4;9;8.7;tt1124373
4;10;9.3;tt1124373
4;11;9.1;tt1124373
4;12;9.2;tt1124373
4;13;9.1;tt1124373
4;14;9.1;tt1124373
5;1;9.0;tt1124373
5;2;8.6;tt1124373
5;3;9.4;tt1124373
5;4;8.6;tt1124373
5;5;8.4;tt1124373
5;6;8.5;tt1124373
5;7;8.6;tt1124373
5;8;8.7;tt1124373
5;9;8.3;tt1124373
5;10;8.6;tt1124373
5;11;8.9;tt1124373
5;12;9.1;tt1124373
5;13;9.3;tt1124373
6;1;8.4;tt1124373
6;2;8.1;tt1124373
6;3;8.2;tt1124373
6;4;9.2;tt1124373
6;5;8.9;tt1124373
6;6;8.7;tt1124373
6;7;8.2;tt1124373
6;8;8.1;tt1124373
6;9;8.9;tt1124373
6;10;8.4;tt1124373
6;11;9.4;tt1124373
6;12;8.9;tt1124373
6;13;9.5;tt1124373
7;1;8.4;tt1124373
7;2;8.3;tt1124373
7;3;8.1;tt1124373
7;4;8.8;tt1124373
7;5;8.7;tt1124373
7;6;8.3;tt1124373
7;7;8.6;tt1124373
7;8;8.2;tt1124373
7;9;8.6;tt1124373
7;10;9.2;tt1124373
7;11;9.5;tt1124373
7;12;9.4;tt1124373
7;13;9.5;tt1124373
1;1;8.3;tt0080297
1;2;8.6;tt0080297
1;3;8.5;tt0080297
1;4;8.6;tt0080297
1;5;8.7;tt0080297
1;6;8.6;tt0080297
1;7;8.7;tt0080297
1;1;8.4;tt0129690
1;2;8.6;tt0129690
1;3;8.8;tt0129690
1;4;8.6;tt0129690
1;5;9.0;tt0129690
1;6;8.6;tt0129690
2;1;8.3;tt0129690
2;2;8.7;tt0129690
2;3;8.8;tt0129690
2;4;9.0;tt0129690
2;5;8.4;tt0129690
2;6;8.5;tt0129690
1;1;8.7;tt0149460
1;2;8.2;tt0149460
1;3;8.3;tt0149460
1;4;8.4;tt0149460
1;5;8.0;tt0149460
1;6;8.4;tt0149460
1;7;8.1;tt0149460
1;8;8.2;tt0149460
1;9;8.2;tt0149460
2;1;8.3;tt0149460
2;2;7.9;tt0149460
2;3;8.2;tt0149460
2;4;8.4;tt0149460
2;5;7.8;tt0149460
2;6;8.2;tt0149460
2;7;7.9;tt0149460
2;8;8.3;tt0149460
2;9;8.2;tt0149460
2;10;7.7;tt0149460
2;11;7.7;tt0149460
2;12;7.8;tt0149460
2;13;8.2;tt0149460
2;14;8.3;tt0149460
2;15;7.6;tt0149460
2;16;8.0;tt0149460
2;17;7.7;tt0149460
2;18;8.6;tt0149460
2;19;8.0;tt0149460
2;20;8.6;tt0149460
3;1;7.6;tt0149460
3;2;8.5;tt0149460
3;3;7.5;tt0149460
3;4;8.9;tt0149460
3;5;8.8;tt0149460
3;6;7.3;tt0149460
3;7;8.5;tt0149460
3;8;7.3;tt0149460
3;9;7.6;tt0149460
3;10;9.4;tt0149460
3;11;7.8;tt0149460
3;12;8.3;tt0149460
3;13;7.4;tt0149460
3;14;8.3;tt0149460
3;15;7.8;tt0149460
4;1;9.1;tt0149460
4;2;7.9;tt0149460
4;3;8.4;tt0149460
4;4;7.9;tt0149460
4;5;8.7;tt0149460
4;6;7.7;tt0149460
4;7;7.7;tt0149460
4;8;8.8;tt0149460
4;9;7.8;tt0149460
4;10;7.2;tt0149460
4;11;7.8;tt0149460
4;12;8.3;tt0149460
5;1;8.0;tt0149460
5;2;9.5;tt0149460
5;3;7.4;tt0149460
5;4;8.1;tt0149460
5;5;7.9;tt0149460
5;6;7.9;tt0149460
5;7;8.3;tt0149460
5;8;8.8;tt0149460
5;9;9.1;tt0149460
5;10;8.9;tt0149460
5;11;8.3;tt0149460
5;12;7.8;tt0149460
5;13;7.4;tt0149460
5;14;7.8;tt0149460
5;15;7.6;tt0149460
5;16;9.1;tt0149460
6;1;7.9;tt0149460
6;2;7.3;tt0149460
6;3;7.9;tt0149460
6;4;7.4;tt0149460
6;5;7.3;tt0149460
6;6;8.7;tt0149460
6;7;9.3;tt0149460
6;8;7.5;tt0149460
6;9;7.9;tt0149460
6;10;8.3;tt0149460
6;11;7.4;tt0149460
6;12;7.6;tt0149460
6;13;6.7;tt0149460
6;14;7.6;tt0149460
6;15;7.7;tt0149460
6;16;7.6;tt0149460
6;17;8.1;tt0149460
6;18;7.6;tt0149460
6;19;7.0;tt0149460
6;20;7.5;tt0149460
6;21;7.4;tt0149460
6;22;7.4;tt0149460
6;23;7.8;tt0149460
6;24;7.8;tt0149460
6;25;8.0;tt0149460
6;26;8.0;tt0149460
7;1;7.8;tt0149460
7;2;7.7;tt0149460
7;3;7.6;tt0149460
7;4;7.3;tt0149460
7;5;7.3;tt0149460
7;6;7.2;tt0149460
7;7;7.6;tt0149460
7;8;7.7;tt0149460
7;9;7.5;tt0149460
7;10;7.7;tt0149460
7;11;7.7;tt0149460
7;12;7.3;tt0149460
7;13;7.3;tt0149460
7;14;7.4;tt0149460
7;15;8.1;tt0149460
7;16;7.5;tt0149460
7;17;6.8;tt0149460
7;18;7.3;tt0149460
7;19;7.1;tt0149460
7;20;7.2;tt0149460
7;21;7.2;tt0149460
7;22;7.3;tt0149460
7;23;8.4;tt0149460
7;24;8.6;tt0149460
7;25;8.0;tt0149460
7;26;9.3;tt0149460
1;1;8.8;tt0075520
1;2;8.9;tt0075520
1;1;7.3;tt0346314
1;2;7.7;tt0346314
1;3;7.3;tt0346314
1;4;7.8;tt0346314
1;5;7.5;tt0346314
1;6;8.0;tt0346314
1;7;7.5;tt0346314
1;8;7.4;tt0346314
1;9;7.3;tt0346314
1;10;8.0;tt0346314
1;11;8.0;tt0346314
1;12;8.0;tt0346314
1;13;7.6;tt0346314
1;14;7.5;tt0346314
1;15;7.8;tt0346314
1;16;7.5;tt0346314
1;17;7.5;tt0346314
1;18;7.5;tt0346314
1;19;7.3;tt0346314
1;20;8.3;tt0346314
1;21;8.6;tt0346314
1;22;8.1;tt0346314
1;23;8.1;tt0346314
1;24;8.4;tt0346314
1;25;8.8;tt0346314
1;26;8.4;tt0346314
2;1;7.6;tt0346314
2;2;7.4;tt0346314
2;3;7.5;tt0346314
2;4;7.9;tt0346314
2;5;7.8;tt0346314
2;6;7.6;tt0346314
2;7;7.6;tt0346314
2;8;7.5;tt0346314
2;9;7.8;tt0346314
2;10;7.5;tt0346314
2;11;8.4;tt0346314
2;12;8.3;tt0346314
2;13;7.6;tt0346314
2;14;8.4;tt0346314
2;15;7.8;tt0346314
2;16;7.6;tt0346314
2;17;7.5;tt0346314
2;18;8.2;tt0346314
2;19;8.1;tt0346314
2;20;8.2;tt0346314
2;21;8.3;tt0346314
2;22;8.1;tt0346314
2;23;8.1;tt0346314
2;24;8.3;tt0346314
2;25;8.3;tt0346314
2;26;8.8;tt0346314
1;1;8.5;tt2937900
1;2;8.1;tt2937900
1;3;8.2;tt2937900
1;4;8.2;tt2937900
1;5;8.4;tt2937900
1;6;8.8;tt2937900
1;7;9.3;tt2937900
1;8;8.4;tt2937900
1;9;8.6;tt2937900
1;10;9.1;tt2937900
2;1;8.5;tt2937900
2;2;8.5;tt2937900
2;3;8.2;tt2937900
2;4;8.5;tt2937900
2;5;8.5;tt2937900
2;6;8.7;tt2937900
2;7;8.5;tt2937900
2;8;8.8;tt2937900
2;9;8.9;tt2937900
2;10;9.5;tt2937900
1;1;7.8;tt4082744
1;2;8.1;tt4082744
1;3;8.5;tt4082744
1;4;8.2;tt4082744
1;5;8.5;tt4082744
1;6;8.8;tt4082744
2;1;8.3;tt4082744
2;2;8.1;tt4082744
2;3;8.3;tt4082744
2;4;8.3;tt4082744
2;5;8.3;tt4082744
2;6;9.0;tt4082744
2;7;8.2;tt4082744
3;1;8.2;tt4082744
3;2;8.2;tt4082744
3;3;8.4;tt4082744
3;4;8.5;tt4082744
3;5;9.0;tt4082744
3;6;9.5;tt4082744
1;1;8.6;tt2788432
1;2;8.3;tt2788432
1;3;8.3;tt2788432
1;4;8.6;tt2788432
1;5;8.6;tt2788432
1;6;9.0;tt2788432
1;7;8.7;tt2788432
1;8;8.6;tt2788432
1;9;9.2;tt2788432
1;10;9.2;tt2788432
2;1;8.5;tt2788432
2;2;8.0;tt2788432
2;3;8.2;tt2788432
2;4;8.5;tt2788432
2;5;7.9;tt2788432
2;6;8.0;tt2788432
2;7;7.6;tt2788432
2;8;8.5;tt2788432
2;9;8.6;tt2788432
1;1;7.7;tt2528254
1;2;8.1;tt2528254
1;3;9.1;tt2528254
1;4;8.8;tt2528254
1;1;8.9;tt4189022
1;2;8.7;tt4189022
1;3;8.5;tt4189022
1;4;8.2;tt4189022
1;5;8.2;tt4189022
1;6;8.6;tt4189022
1;7;8.3;tt4189022
1;8;8.9;tt4189022
1;9;8.8;tt4189022
1;10;8.9;tt4189022
2;1;8.6;tt4189022
2;2;8.8;tt4189022
2;3;8.6;tt4189022
2;4;8.2;tt4189022
2;5;8.2;tt4189022
2;6;8.7;tt4189022
2;7;8.2;tt4189022
2;8;9.0;tt4189022
2;9;9.1;tt4189022
2;10;8.5;tt4189022
3;1;8.9;tt4189022
3;2;8.6;tt4189022
3;3;8.4;tt4189022
3;4;8.3;tt4189022
3;5;8.6;tt4189022
3;6;8.7;tt4189022
3;7;9.0;tt4189022
3;8;8.6;tt4189022
3;9;9.1;tt4189022
3;10;9.2;tt4189022
1;1;8.4;tt2433738
1;2;8.1;tt2433738
1;3;8.1;tt2433738
1;4;8.3;tt2433738
1;5;8.3;tt2433738
1;6;8.5;tt2433738
1;7;8.7;tt2433738
1;8;8.9;tt2433738
1;9;8.9;tt2433738
1;10;9.2;tt2433738
2;1;8.8;tt2433738
2;2;8.7;tt2433738
2;3;8.9;tt2433738
2;4;9.1;tt2433738
2;5;8.8;tt2433738
2;6;9.0;tt2433738
2;7;9.0;tt2433738
2;8;8.9;tt2433738
2;9;9.1;tt2433738
2;10;8.9;tt2433738
2;11;9.5;tt2433738
2;12;9.7;tt2433738
3;1;9.5;tt2433738
3;2;9.1;tt2433738
3;3;9.0;tt2433738
3;4;9.0;tt2433738
3;5;8.7;tt2433738
3;6;9.0;tt2433738
3;7;9.0;tt2433738
3;8;9.2;tt2433738
3;9;9.1;tt2433738
3;10;9.2;tt2433738
3;11;9.4;tt2433738
3;12;9.6;tt2433738
4;1;9.1;tt2433738
4;2;9.1;tt2433738
4;3;9.1;tt2433738
4;4;9.2;tt2433738
4;5;9.2;tt2433738
4;6;9.0;tt2433738
4;7;9.2;tt2433738
4;8;9.7;tt2433738
4;9;9.2;tt2433738
4;10;9.1;tt2433738
4;11;9.5;tt2433738
4;12;9.6;tt2433738
5;1;8.8;tt2433738
5;2;8.8;tt2433738
5;3;8.7;tt2433738
5;4;9.0;tt2433738
5;5;9.0;tt2433738
5;6;9.3;tt2433738
5;7;8.6;tt2433738
5;8;8.6;tt2433738
5;9;8.7;tt2433738
5;10;9.1;tt2433738
5;11;9.5;tt2433738
5;12;9.8;tt2433738
6;1;8.7;tt2433738
6;2;8.9;tt2433738
6;3;9.2;tt2433738
6;4;8.6;tt2433738
6;5;8.8;tt2433738
6;6;8.7;tt2433738
6;7;9.1;tt2433738
6;8;9.0;tt2433738
6;9;8.7;tt2433738
6;10;8.8;tt2433738
6;11;8.9;tt2433738
6;12;9.0;tt2433738
1;1;7.9;tt1439629
1;2;8.0;tt1439629
1;3;8.3;tt1439629
1;4;8.2;tt1439629
1;5;8.0;tt1439629
1;6;7.9;tt1439629
1;7;8.8;tt1439629
1;8;8.1;tt1439629
1;9;8.9;tt1439629
1;10;8.3;tt1439629
1;11;8.0;tt1439629
1;12;8.5;tt1439629
1;13;8.1;tt1439629
1;14;8.0;tt1439629
1;15;8.2;tt1439629
1;16;8.5;tt1439629
1;17;9.0;tt1439629
1;18;8.1;tt1439629
1;19;8.5;tt1439629
1;20;8.5;tt1439629
1;21;9.3;tt1439629
1;22;8.2;tt1439629
1;23;9.8;tt1439629
1;24;8.3;tt1439629
1;25;8.6;tt1439629
2;1;8.7;tt1439629
2;2;8.4;tt1439629
2;3;8.1;tt1439629
2;4;8.8;tt1439629
2;5;7.9;tt1439629
2;6;9.3;tt1439629
2;7;8.5;tt1439629
2;8;9.1;tt1439629
2;9;9.4;tt1439629
2;10;8.5;tt1439629
2;11;8.8;tt1439629
2;12;8.1;tt1439629
2;13;8.0;tt1439629
2;14;9.5;tt1439629
2;15;8.2;tt1439629
2;16;8.8;tt1439629
2;17;8.4;tt1439629
2;18;7.6;tt1439629
2;19;9.0;tt1439629
2;20;7.7;tt1439629
2;21;9.1;tt1439629
2;22;8.1;tt1439629
2;23;9.7;tt1439629
2;24;9.6;tt1439629
3;1;8.2;tt1439629
3;2;8.2;tt1439629
3;3;8.1;tt1439629
3;4;9.8;tt1439629
3;5;8.8;tt1439629
3;6;7.8;tt1439629
3;7;8.6;tt1439629
3;8;9.0;tt1439629
3;9;8.5;tt1439629
3;10;8.7;tt1439629
3;11;7.9;tt1439629
3;12;8.1;tt1439629
3;13;8.3;tt1439629
3;14;9.3;tt1439629
3;15;8.3;tt1439629
3;16;8.7;tt1439629
3;17;9.4;tt1439629
3;18;8.3;tt1439629
3;19;9.2;tt1439629
3;20;9.5;tt1439629
3;21;9.1;tt1439629
3;22;8.9;tt1439629
4;1;7.5;tt1439629
4;2;7.7;tt1439629
4;3;7.4;tt1439629
4;4;7.3;tt1439629
4;5;7.6;tt1439629
4;6;7.6;tt1439629
4;7;6.9;tt1439629
4;8;8.0;tt1439629
4;9;7.1;tt1439629
4;10;7.7;tt1439629
4;11;8.1;tt1439629
4;12;8.2;tt1439629
4;13;7.9;tt1439629
5;1;8.1;tt1439629
5;2;8.7;tt1439629
5;3;9.0;tt1439629
5;4;9.2;tt1439629
5;5;9.4;tt1439629
5;6;8.2;tt1439629
5;7;8.0;tt1439629
5;8;9.0;tt1439629
5;9;8.2;tt1439629
5;10;8.5;tt1439629
5;11;8.1;tt1439629
5;12;8.0;tt1439629
5;13;8.3;tt1439629
6;1;8.0;tt1439629
6;2;7.8;tt1439629
6;3;8.0;tt1439629
6;4;8.2;tt1439629
6;5;8.0;tt1439629
6;6;7.9;tt1439629
6;7;7.6;tt1439629
6;8;8.1;tt1439629
6;9;7.9;tt1439629
6;10;7.7;tt1439629
6;11;9.1;tt1439629
6;12;8.7;tt1439629
6;13;9.6;tt1439629
1;1;7.6;tt1442449
1;2;7.9;tt1442449
1;3;8.0;tt1442449
1;4;8.1;tt1442449
1;5;8.5;tt1442449
1;6;8.2;tt1442449
1;7;8.0;tt1442449
1;8;8.1;tt1442449
1;9;8.3;tt1442449
1;10;8.5;tt1442449
1;11;8.2;tt1442449
1;12;8.5;tt1442449
1;13;9.3;tt1442449
2;1;7.9;tt1442449
2;2;7.8;tt1442449
2;3;8.0;tt1442449
2;4;7.8;tt1442449
2;5;8.7;tt1442449
2;6;7.8;tt1442449
2;7;8.0;tt1442449
2;8;7.9;tt1442449
2;9;8.2;tt1442449
2;10;8.9;tt1442449
3;1;8.2;tt1442449
3;2;8.1;tt1442449
3;3;8.0;tt1442449
3;4;8.0;tt1442449
3;5;8.2;tt1442449
3;6;8.1;tt1442449
3;7;8.0;tt1442449
3;8;8.3;tt1442449
3;9;8.5;tt1442449
3;10;9.4;tt1442449
1;1;8.0;tt0182629
1;2;7.6;tt0182629
1;3;7.7;tt0182629
1;4;7.9;tt0182629
1;5;8.1;tt0182629
1;6;7.9;tt0182629
1;7;8.4;tt0182629
1;8;8.1;tt0182629
1;9;8.0;tt0182629
1;10;8.1;tt0182629
1;11;8.5;tt0182629
1;12;7.9;tt0182629
1;13;6.7;tt0182629
1;14;7.8;tt0182629
1;15;7.8;tt0182629
1;16;8.0;tt0182629
1;17;7.2;tt0182629
1;18;7.7;tt0182629
1;19;7.8;tt0182629
1;20;7.6;tt0182629
1;21;7.9;tt0182629
1;22;7.5;tt0182629
1;23;7.8;tt0182629
1;24;8.5;tt0182629
1;25;7.7;tt0182629
1;26;7.9;tt0182629
1;27;8.0;tt0182629
2;1;8.7;tt0182629
2;2;9.0;tt0182629
2;3;9.3;tt0182629
2;4;9.0;tt0182629
2;5;8.5;tt0182629
2;6;8.4;tt0182629
2;7;8.1;tt0182629
2;8;8.5;tt0182629
2;9;8.8;tt0182629
2;10;8.7;tt0182629
2;11;8.6;tt0182629
2;12;8.4;tt0182629
2;13;8.5;tt0182629
2;14;8.5;tt0182629
2;15;8.6;tt0182629
2;16;9.3;tt0182629
2;17;8.6;tt0182629
2;18;8.5;tt0182629
2;19;8.7;tt0182629
2;20;8.7;tt0182629
2;21;8.9;tt0182629
2;22;8.8;tt0182629
2;23;8.7;tt0182629
2;24;8.7;tt0182629
2;25;8.4;tt0182629
2;26;8.5;tt0182629
2;27;8.6;tt0182629
2;28;8.7;tt0182629
2;29;8.6;tt0182629
2;30;8.3;tt0182629
2;31;8.6;tt0182629
2;32;8.5;tt0182629
2;33;8.8;tt0182629
2;34;8.3;tt0182629
2;35;8.5;tt0182629
3;1;8.3;tt0182629
3;2;7.5;tt0182629
3;3;7.4;tt0182629
3;4;7.6;tt0182629
3;5;7.8;tt0182629
3;6;7.8;tt0182629
3;7;7.6;tt0182629
3;8;7.8;tt0182629
3;9;7.6;tt0182629
3;10;7.7;tt0182629
3;11;7.7;tt0182629
3;12;8.2;tt0182629
3;13;7.9;tt0182629
3;14;7.8;tt0182629
3;15;7.8;tt0182629
3;16;7.7;tt0182629
3;17;7.7;tt0182629
3;18;7.7;tt0182629
3;19;7.7;tt0182629
3;20;7.8;tt0182629
3;21;7.9;tt0182629
3;22;7.7;tt0182629
3;23;7.9;tt0182629
3;24;7.9;tt0182629
3;25;7.7;tt0182629
3;26;7.7;tt0182629
3;27;7.7;tt0182629
3;28;7.7;tt0182629
3;29;7.6;tt0182629
3;30;7.6;tt0182629
3;31;7.7;tt0182629
3;32;7.7;tt0182629
3;33;8.0;tt0182629
1;1;7.3;tt0417373
1;2;7.9;tt0417373
1;3;7.6;tt0417373
1;4;8.0;tt0417373
1;5;7.8;tt0417373
1;6;8.1;tt0417373
1;7;8.7;tt0417373
1;8;8.3;tt0417373
1;9;7.9;tt0417373
1;10;8.2;tt0417373
1;11;8.4;tt0417373
1;12;8.4;tt0417373
1;13;8.4;tt0417373
1;14;8.6;tt0417373
1;15;8.0;tt0417373
2;1;8.8;tt0417373
2;2;8.5;tt0417373
2;3;8.4;tt0417373
2;4;8.4;tt0417373
